id,created,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_julia,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers,covid_remoto,covid_salario,covid_carga,covid_apoyo
2718,2020-11-20 19:24:24.748901,70000,0,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,20,1,México,CDMX,godin,autodidacta,itservices,hibrido,N,hombre,maestria,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,Y,,Y,,,,,,remote,desempleo,aumentado,
2719,2020-11-20 19:25:57.400543,14000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,15,4,México,Ciudad del Carmen,godin,autodidacta,itservices,nomina,N,hombre,universidad,,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,bajaperm,aumentado,computadora
2720,2020-11-20 19:26:05.423955,17000,0,8000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,9,5,México,Xalapa,godin,escuela,isv,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,remote,igual,aumentado,computadora
2721,2020-11-20 19:26:10.706164,103000,0,300000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,15,4,México,Monterrey,otro,autodidacta,itservices,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,Y,Y,Y,Y,Y,,,Y,remote,igual,aumentado,computadora
2722,2020-11-20 19:26:46.39111,22000,0,0,0,10,0,Ninguno (ILR 0),42,19,7,México,León,godin,online,itservices,honorarios,N,hombre,universidad,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,computadora
2723,2020-11-20 19:28:59.613931,12000,0,50000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),41,19,17,México,Pachuca,docente,escuela,uni,nomina,N,hombre,phd,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,remote,igual,aumentado,
2724,2020-11-20 19:29:11.103717,250000,0,580000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),47,26,4,México,CDMX,godin,escuela,startup,nomina,N,hombre,universidad,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,Y,,Y,,Y,,,Y,remote,mejor,aumentado,"['computadora', 'internet']"
2725,2020-11-20 19:29:59.426035,55000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,9,1,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,maestria,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,remote,desempleo,aumentado,computadora
2726,2020-11-20 19:31:33.695249,20000,0,40000,0,3,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),50,25,20,México,Chilpancingo,godin,escuela,uni,nomina,N,hombre,maestria,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,onsite,igual,aumentado,computadora
2727,2020-11-20 19:35:07.293952,42000,0,92000,0,2,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,5,2,México,Querétaro,godin,escuela,corp,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,Y,remote,bajatemp,aumentado,computadora
2728,2020-11-20 19:38:49.383649,55000,0,50000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),45,20,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,maestria,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,remote,igual,aumentado,computadora
2729,2020-11-20 19:41:08.638501,80000,0,850000,0,35,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),50,32,25,México,Texcoco,otro,autodidacta,freelance,emprendedor,N,hombre,maestria,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,Y,,,,,Y,,,,,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,remote,igual,aumentado,internet
2730,2020-11-20 19:41:16.26265,15000,0,212000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,9,3,México,Culiacán,godin,escuela,corp,nomina,N,mujer,pasante,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,Y,Y,,,,,Y,remote,igual,aumentado,computadora
2731,2020-11-20 19:43:32.867082,20000,0,10000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,14,13,México,Pachuca,docente,escuela,uni,nomina,N,mujer,maestria,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,remote,igual,aumentado,
2732,2020-11-20 19:44:05.248451,33000,0,300000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,5,1,México,San Luis Potosí,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,,,,remote,bajatemp,disminuido,
2733,2020-11-20 19:44:13.620726,36000,0,20000,0,45,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,4,1,México,Mérida,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,remote,bajatemp,aumentado,computadora
2734,2020-11-20 19:45:29.352133,10000,0,16000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,5,5,México,Mazatlán,godin,trabajo,corp,nomina,N,hombre,universidad,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,igual,aumentado,
2735,2020-11-20 19:45:43.454646,130000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),37,14,2,México,Hermosillo,independiente,autodidacta,isv,freelance,Y,mujer,maestria,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,
2736,2020-11-20 19:46:01.427973,36000,0,72000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),38,18,12,México,Veracruz,godin,escuela,itservices,nomina,N,hombre,maestria,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,remote,bajaperm,aumentado,
2737,2020-11-20 19:47:38.179591,30000,0,3000,0,15,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,5,1,México,CDMX,godin,escuela,isv,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,remote,bajatemp,aumentado,
2738,2020-11-20 19:48:24.253432,10000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,6,2,México,mazatlan,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,remote,igual,disminuido,computadora
2739,2020-11-20 19:49:09.538524,0,0,0,0,50,5,Nativo o bilingue (ILR 5),29,5,0,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,,Y,,,Y,remote,igual,disminuido,computadora
2740,2020-11-20 19:49:31.662099,20000,0,5000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,3,2,México,CDMX,godin,autodidacta,gobierno,nomina,N,mujer,pasante,,,,,,Y,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,,,,remote,igual,aumentado,computadora
2741,2020-11-20 19:51:27.989571,30000,0,100000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,15,2,México,Ciudad Victoria,otro,online,gobierno,hibrido,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,Y,,Y,,,Y,Y,Y,,,remote,igual,aumentado,computadora
2742,2020-11-20 19:52:34.821878,64000,0,60000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),50,30,27,México,Mexicali,docente,escuela,uni,nomina,N,hombre,phd,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,remote,igual,aumentado,computadora
2743,2020-11-20 19:52:35.062333,85000,0,40000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),43,20,9,México,Querétaro,independiente,escuela,itservices,freelance,Y,hombre,pasante,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,computadora
2744,2020-11-20 19:52:45.435224,45000,0,90000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,4,México,Aguascalientes,godin,trabajo,itservices,nomina,Y,nb,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,,Y,,,,remote,igual,aumentado,
2745,2020-11-20 19:53:40.562521,10000,0,20000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),23,3,3,México,Veracruz,godin,trabajo,isv,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,remote,bajaperm,aumentado,
2746,2020-11-20 19:54:40.22618,29000,0,21000,0,3,1,Elemental: Sé lo básico para sobrevivir (ILR 1),28,4,3,México,CDMX,godin,escuela,isv,hibrido,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,remote,igual,aumentado,"['computadora', 'muebles']"
2747,2020-11-20 19:55:52.353659,25000,0,15000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,1,1,México,CDMX,godin,bootcamp,startup,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,computadora
2748,2020-11-20 19:55:56.257362,60000,0,100000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),44,25,15,México,CDMX,docente,autodidacta,uni,nomina,N,hombre,maestria,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,Y,,Y,,Y,,,,remote,igual,disminuido,computadora
2749,2020-11-20 19:56:39.019884,12000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,6,6,México,Mazatlan,godin,escuela,corp,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,igual,aumentado,computadora
2750,2020-11-20 19:57:31.247754,12000,0,6000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),34,5,2,México,CDMX,godin,online,corp,hibrido,N,mujer,pasante,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,remote,igual,aumentado,computadora
2751,2020-11-20 19:58:19.676654,78000,0,35000,0,-10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,10,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,remote,mejor,aumentado,internet
2752,2020-11-20 20:01:01.338062,10000,0,5000,0,50,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),19,1,1,México,CDMX,godin,online,startup,nomina,N,hombre,prepa,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,mejor,disminuido,"['computadora', 'muebles']"
2753,2020-11-20 20:01:17.678633,20000,0,45000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,6,6,México,Puebla,godin,escuela,itservices,nomina,N,mujer,universidad,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,remote,igual,disminuido,computadora
2754,2020-11-20 20:07:29.041723,30000,0,50000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),56,31,4,México,TOLUCA,godin,trabajo,gobierno,nomina,N,hombre,maestria,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,,onsite,igual,aumentado,
2755,2020-11-20 20:11:07.838679,68000,0,72000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),41,13,2,México,Estado de México,godin,trabajo,startup,nomina,N,hombre,phd,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,,remote,igual,aumentado,"['computadora', 'muebles']"
2756,2020-11-20 20:13:20.351239,82000,0,250000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,16,6,México,Guadalajara,godin,trabajo,itservices,nomina,Y,hombre,universidad,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,Y,,Y,Y,Y,,,Y,remote,bajatemp,aumentado,"['computadora', 'muebles']"
2757,2020-11-20 20:13:24.5024,50000,0,150000,0,7,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),38,13,8,México,Monterrey,godin,escuela,corp,hibrido,N,hombre,universidad,,,,,,,,Y,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y,,Y,,,,Y,Y,Y,,Y,,Y,Y,remote,igual,aumentado,
2758,2020-11-20 20:15:21.451474,60000,0,0,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,5,2,México,Colima,godin,escuela,itservices,honorarios,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,igual,aumentado,computadora
2759,2020-11-20 20:16:34.141027,50000,0,250000,0,25,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),48,25,10,México,Querétaro,independiente,escuela,itservices,emprendedor,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,,Y,,,,remote,igual,aumentado,computadora
2760,2020-11-20 20:18:25.078705,24000,0,24000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),54,32,32,México,Tampico,godin,escuela,uni,nomina,N,hombre,tecnica,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,Y,,,Y,,,,remote,igual,aumentado,
2761,2020-11-20 20:21:49.291391,75000,0,75000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,10,2,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,Y,,Y,,,Y,Y,,Y,,,,,,remote,mejor,aumentado,
2762,2020-11-20 20:25:23.17181,18000,0,15000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),43,15,1,México,Villahermosa,godin,escuela,corp,nomina,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,igual,aumentado,
2763,2020-11-20 20:29:11.162094,20000,0,30000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,3,2,México,Mazatlán,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,,Y,remote,mejor,aumentado,computadora
2764,2020-11-20 20:29:28.809806,15000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),20,2,1,México,"San Felipe, Guanajuato",godin,escuela,isv,nomina,N,hombre,tecnica,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,remote,igual,aumentado,computadora
