id,ip_address,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
1480,187.210.189.237,2020-01-09 02:56:02.747186,,21500,0,7500,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,1,1,México,CDMX,godin,autodidacta,itservices,nomina,N,hombre,pasante,,,,,,,,,,,Y,,,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,Y,,,Y
1424,148.244.55.11,2020-01-08 22:47:46.437254,,21000,0,252050,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,1,1,México,CDMX,godin,online,corp,nomina,N,hombre,pasante,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,Y,Y,Y,
1492,201.175.135.90,2020-01-09 04:06:53.529133,,21000,0,456000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,1,1,México,CDMX,godin,online,itservices,nomina,Y,hombre,pasante,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,
2341,2806:101e:9:9cec:1c55:849e:e518:b466,2020-01-14 17:27:18.551953,,21000,0,30000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,1,1,México,Hermosillo,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,,,Y,,Y
1809,209.221.240.193,2020-01-09 22:20:12.791581,,20400,0,80000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,1,0,México,Guadalajara,godin,online,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y
218,2806:108e:15:70d3:79d8:92d3:e0a3:eda1,2019-12-25 16:59:11.311352,,20000,0,10000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,Chihuahua,godin,escuela,startup,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
238,187.187.226.168,2019-12-25 20:37:33.776156,,20000,0,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,1,1,México,Querétaro,estudiante,online,itservices,hibrido,N,mujer,pasante,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,170.169.127.65,2019-12-26 23:29:07.321523,,20000,0,8000,0,200,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,1,1,México,Querétaro,godin,escuela,itservices,nomina,N,mujer,pasante,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,Y,,Y
812,2806:106e:1e:15e6:a810:edc0:1728:fe7e,2019-12-27 23:37:53.576684,,20000,0,20000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,1,1,México,CDMX,godin,bootcamp,startup,nomina,N,mujer,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,,,Y,,
1410,187.237.231.36,2020-01-08 20:50:25.276715,,20000,0,4000,0,25,1,Elemental: Sé lo básico para sobrevivir (ILR 1),22,1,0,México,CDMX,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y
2600,189.151.231.63,2020-01-20 06:19:41.929371,,20000,0,0,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,1,1,México,CDMX,godin,escuela,itservices,nomina,N,hombre,universidad,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,
2300,200.68.150.39,2020-01-14 14:44:45.033891,,19800,0,255000,0,45,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,1,2,México,Guaymas,godin,escuela,corp,nomina,N,hombre,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,Y,Y,,Y,,Y,,Y,Y
292,195.212.29.74,2019-12-26 19:40:16.68801,,19700,0,236000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,1,1,México,CDMX,godin,trabajo,itservices,nomina,N,mujer,pasante,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y
1883,189.219.72.55,2020-01-10 04:59:16.68887,,18700,0,1000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,1,0,México,Monterrey,godin,escuela,itservices,hibrido,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,Y,Y,,,,
2371,189.198.239.94,2020-01-14 17:49:42.308018,,18200,0,250400,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,1,1,México,Hermosillo,godin,escuela,corp,nomina,N,hombre,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y
529,189.180.61.86,2019-12-26 22:07:23.310038,,18000,0,74000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,Querétaro,godin,escuela,gobierno,nomina,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,
628,177.246.182.206,2019-12-27 03:07:10.423907,,18000,0,205000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,1,2,México,Colima,godin,trabajo,itservices,nomina,N,mujer,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,Y,,Y,Y,,Y,,
1008,2806:102e:12:1a63:9445:91ce:8413:c096,2019-12-31 13:17:14.237266,,18000,0,7500,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,1,1,México,Guadalajara,godin,bootcamp,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,
1050,187.189.146.131,2020-01-02 18:30:50.253979,,18000,0,70000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,1,1,México,CDMX,godin,autodidacta,corp,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,Y,,Y
1413,200.68.139.8,2020-01-08 21:01:20.036877,,18000,0,70000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,1,1,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,Y,Y,Y,,Y,,Y
2425,187.163.83.34,2020-01-14 18:57:17.413552,,18000,0,18000,0,80,1,Elemental: Sé lo básico para sobrevivir (ILR 1),27,1,1,México,CDMX,godin,trabajo,itservices,nomina,N,hombre,pasante,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,
2203,2806:108e:18:239f:485c:57f:5787:523,2020-01-13 23:16:21.265708,,17000,0,5000,0,50,1,Elemental: Sé lo básico para sobrevivir (ILR 1),26,1,0,México,Monterrey,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
1059,189.131.228.103,2020-01-02 20:05:51.344976,0.7,16500,0,6500,0,3,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,1,1,México,Guadalajara,godin,bootcamp,startup,honorarios,N,mujer,tecnica,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,
780,2806:106e:16:b50:5053:16dd:4c71:ba40,2019-12-27 21:48:30.124008,,16000,0,16000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,1,0,México,CDMX,godin,bootcamp,itservices,honorarios,Y,mujer,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
1001,201.172.138.47,2019-12-31 04:28:09.22883,,16000,0,8000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,1,0,México,Monterrey,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
1315,189.216.51.237,2020-01-08 03:12:29.690075,,16000,0,190000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,1,1,México,CDMX,godin,online,itservices,hibrido,Y,hombre,pasante,,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
1709,2806:107e:13:4a3f:89f2:5eeb:5b6c:e65,2020-01-09 17:25:52.964202,,16000,0,18000,0,25,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,1,1,México,Estado de México,godin,online,isv,nomina,Y,hombre,pasante,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,
2275,2806:10ae:11:74d1:a473:aad8:53ca:3cfa,2020-01-14 03:52:11.425108,,16000,0,20000,0,15,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,1,1,México,CDMX,godin,escuela,isv,nomina,N,hombre,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,Y,,Y,
202,2806:106e:c:7733:b1e9:a131:df73:b21a,2019-12-25 14:39:20.338851,,15000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,1,1,México,CDMX,godin,bootcamp,startup,nomina,N,mujer,pasante,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
1464,189.208.19.168,2020-01-09 01:27:22.694765,,15000,0,0,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,1,1,México,CDMX,godin,bootcamp,itservices,hibrido,N,mujer,pasante,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,
1720,150.128.134.43,2020-01-09 17:52:09.061614,,15000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),28,1,1,México,Toluca,estudiante,escuela,uni,becario,N,mujer,maestria,,,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,187.188.37.215,2020-01-09 18:30:30.469795,,15000,0,7500,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,Hermosillo,godin,online,itservices,hibrido,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,
2263,2806:101e:9:1379:a1e6:5d3b:77df:9dea,2020-01-14 02:45:48.891692,,15000,0,200000,0,1,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,1,1,México,Hermosillo,godin,escuela,isv,nomina,Y,hombre,universidad,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,Y,,Y,,,Y,,
2585,187.163.68.30,2020-01-18 02:47:25.037393,,15000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,1,1,México,Monterrey,godin,autodidacta,corp,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,,,Y
2596,189.216.140.186,2020-01-19 16:23:06.369485,,15000,0,7500,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,1,1,México,CDMX,godin,escuela,startup,nomina,Y,hombre,pasante,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
779,177.237.172.6,2019-12-27 21:47:11.18948,,14067,0,0,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,1,1,México,Mérida,godin,escuela,corp,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
1578,189.211.111.138,2020-01-09 15:07:51.241742,,14040,0,20000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,Aguascalientes,godin,escuela,gobierno,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,Y
268,177.242.185.123,2019-12-26 19:34:38.354992,,14000,0,171000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,1,1,México,Querétaro,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,Y,,
762,189.254.100.114,2019-12-27 21:05:44.500826,,14000,0,30000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,1,1,México,Estado de México,godin,escuela,corp,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,Y,Y,Y,Y,Y,Y
1490,201.141.228.199,2020-01-09 03:53:21.522536,,14000,0,1300,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,1,1,México,CDMX,godin,trabajo,itservices,nomina,N,mujer,universidad,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y
1782,189.196.235.30,2020-01-09 20:12:55.253875,,14000,0,700,0,6,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,1,México,Querétaro,godin,bootcamp,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,
1978,189.176.71.26,2020-01-10 21:51:53.508376,,14000,0,2000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),21,1,0,México,Cancún,godin,escuela,corp,nomina,N,mujer,pasante,Y,,,Y,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,,Y
2469,187.254.108.225,2020-01-14 21:59:27.227828,,13092,0,6000,0,40,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,1,1,México,Tampico,godin,autodidacta,itservices,honorarios,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
1178,187.189.83.42,2020-01-06 19:28:38.935901,,13000,0,0,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),24,1,1,México,Xalapa,godin,trabajo,isv,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,187.189.136.105,2020-01-06 19:29:28.098595,,13000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,1,1,México,Xalapa,godin,escuela,itservices,nomina,N,hombre,maestria,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,177.248.148.252,2020-01-13 23:20:33.409398,,13000,0,13000,0,25,1,Elemental: Sé lo básico para sobrevivir (ILR 1),26,1,1,México,León,godin,escuela,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,148.233.230.2,2019-12-26 22:19:18.513033,,12900,0,23000,0,12,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,1,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,pasante,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y
907,201.175.132.132,2019-12-29 20:22:42.885866,,12800,0,1800,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,1,0,México,CDMX,godin,escuela,startup,hibrido,N,mujer,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
